mmsi_1,mmsi_2,timestamp,vessel_Proximity
564780000,563014650,2023-03-05 14:30:00+00:00,409.71751590465647
889799564,232006548,2023-03-16 04:30:00+00:00,370.09166056510526
563014650,564780000,2023-03-23 02:30:00+00:00,246.14862115982197
564780000,565761000,2023-03-19 01:30:00+00:00,140.82993691059158
563014650,564780000,2023-03-22 21:30:00+00:00,258.1320828079297
563014650,564654000,2023-03-13 04:02:53+00:00,490.1904818106996
232345740,875832716,2023-03-16 13:30:00+00:00,408.84379082514334
232345740,889799564,2023-03-16 13:30:00+00:00,473.44070677205656
563014650,563078430,2023-03-13 00:30:00+00:00,106.37257896575473
563014650,352002300,2023-03-13 00:30:00+00:00,40.11458266598429
563078430,564780000,2023-03-13 05:30:00+00:00,84.40592353958594
563078430,352002300,2023-03-13 05:30:00+00:00,90.11127470057909
563014650,564780000,2023-03-22 00:30:00+00:00,217.59710553324737
232006548,875832716,2023-03-22 08:30:00+00:00,324.4008716107632
232006548,875832716,2023-03-17 09:30:00+00:00,291.47922411331683
875832716,218719092,2023-03-22 14:30:00+00:00,340.5882863857013
875832716,232006548,2023-03-22 14:30:00+00:00,2.958629777734275
232345740,218719092,2023-03-21 22:30:00+00:00,116.11748775938399
232345740,875832716,2023-03-21 22:30:00+00:00,463.6637397785475
218719092,232345740,2023-03-21 22:30:00+00:00,116.11748775938399
218719092,875832716,2023-03-21 22:30:00+00:00,451.105526058529
875832716,232345740,2023-03-16 22:30:00+00:00,162.14173684119493
232006548,232345740,2023-03-21 13:30:00+00:00,66.30277153386811
232006548,875832716,2023-03-21 13:30:00+00:00,304.0152237666878
232345740,875832716,2023-03-21 14:30:00+00:00,192.74489397545
232345740,232006548,2023-03-21 14:30:00+00:00,206.13808451220436
564780000,563014650,2023-03-09 02:30:00+00:00,237.92432897664142
564780000,563014650,2023-03-22 20:30:00+00:00,260.5526707347176
563014650,564780000,2023-03-05 15:30:00+00:00,405.67828623405063
232345740,218719092,2023-03-22 00:30:00+00:00,260.8689585089385
563014650,564780000,2023-03-09 09:30:00+00:00,235.7932920460194
875832716,232006548,2023-03-23 00:30:00+00:00,6.808373637962525
538008084,538008064,2023-03-16 13:13:27+00:00,33.13239311999125
889799564,875832716,2023-03-14 22:30:00+00:00,156.9636268509402
889799564,232006548,2023-03-14 22:30:00+00:00,327.3057729219083
889799564,232345740,2023-03-14 22:30:00+00:00,377.2094830756378
563078430,352002300,2023-03-13 21:30:00+00:00,76.58946880896728
232006548,232345740,2023-03-17 11:30:00+00:00,363.56668268413495
232006548,875832716,2023-03-17 11:30:00+00:00,288.6469893515708
565761000,563014650,2023-03-08 22:30:00+00:00,373.0197669124046
565761000,564780000,2023-03-08 22:30:00+00:00,210.54650962474835
564780000,563014650,2023-03-23 18:30:00+00:00,237.51626031485213
564780000,563014650,2023-03-09 05:30:00+00:00,237.00441030368813
218719092,875832716,2023-03-22 13:30:00+00:00,158.5495643055
218719092,232006548,2023-03-22 13:30:00+00:00,158.76067616417004
565761000,563078430,2023-03-20 22:30:00+00:00,429.4615899569364
352002300,565761000,2023-03-12 14:30:00+00:00,49.231751712013434
232006548,875832716,2023-03-16 13:30:00+00:00,156.07875015885296
232006548,889799564,2023-03-16 13:30:00+00:00,112.96838012199433
563014650,564780000,2023-03-09 00:30:00+00:00,238.54305869333163
218719092,232345740,2023-03-22 02:30:00+00:00,411.22841347982575
565761000,564780000,2023-03-18 14:30:00+00:00,157.65736203556463
564780000,352002300,2023-03-13 06:30:00+00:00,47.56032576913806
564780000,563078430,2023-03-13 06:30:00+00:00,82.52423604416823
232345740,218719092,2023-03-22 01:30:00+00:00,334.51677520192624
889799564,875832716,2023-03-15 10:30:00+00:00,15.841278813861209
889799564,232006548,2023-03-15 10:30:00+00:00,14.248049485246032
563014650,564780000,2023-03-09 11:30:00+00:00,235.19442678367028
564780000,563014650,2023-03-09 06:30:00+00:00,236.69996794554834
563014650,564780000,2023-03-18 00:30:00+00:00,399.4154868504552
232345740,232006548,2023-03-15 08:30:00+00:00,9.09300959236753
232345740,875832716,2023-03-15 08:30:00+00:00,13.252906140808928
232345740,889799564,2023-03-15 08:30:00+00:00,2.9344282667956283
232345740,218719092,2023-03-15 08:30:00+00:00,1.601045882960688
889799564,232006548,2023-03-16 01:30:00+00:00,92.48002728184915
232345740,875832716,2023-03-14 23:30:00+00:00,119.94378026041782
232345740,889799564,2023-03-14 23:30:00+00:00,296.0405438300865
232345740,232006548,2023-03-14 23:30:00+00:00,23.502319485998342
352656000,538008064,2023-03-14 09:30:00+00:00,26.440485978677742
232345740,875832716,2023-03-17 10:30:00+00:00,418.41305508195876
875832716,232345740,2023-03-16 23:30:00+00:00,62.76351930025885
564780000,563014650,2023-03-22 05:30:00+00:00,216.10055928416946
875832716,232345740,2023-03-17 13:30:00+00:00,7.18889334162411
875832716,232006548,2023-03-17 13:30:00+00:00,199.47452445902195
352656000,538008064,2023-03-14 15:30:00+00:00,45.46104326704559
538008064,352656000,2023-03-14 13:30:00+00:00,35.93486257118675
232345740,875832716,2023-03-17 11:30:00+00:00,74.99009649758817
232345740,232006548,2023-03-17 11:30:00+00:00,363.56668268413495
563014650,564780000,2023-03-05 10:30:00+00:00,427.22712320736247
564780000,565761000,2023-03-19 02:30:00+00:00,114.3819440814901
232345740,875832716,2023-03-15 19:30:00+00:00,234.08444344961904
563078430,352002300,2023-03-13 11:30:00+00:00,165.65130512859434
232345740,232006548,2023-03-18 04:30:00+00:00,498.88812815837827
218719092,232006548,2023-03-15 08:30:00+00:00,10.305839708110648
218719092,875832716,2023-03-15 08:30:00+00:00,14.39342254822255
218719092,232345740,2023-03-15 08:30:00+00:00,1.601045882960688
218719092,889799564,2023-03-15 08:30:00+00:00,3.157194624809521
563014650,564780000,2023-03-23 00:30:00+00:00,250.91719497860703
232006548,889799564,2023-03-14 19:03:26+00:00,1.599078263718858
218719092,232006548,2023-03-22 21:30:00+00:00,88.47339124146434
565761000,564780000,2023-03-19 01:30:00+00:00,140.82993691059158
232345740,232006548,2023-03-16 17:30:00+00:00,313.60503708804833
232006548,875832716,2023-03-22 10:30:00+00:00,56.61957511284909
352002300,563078430,2023-03-13 20:30:00+00:00,140.1390700434214
889799564,875832716,2023-03-14 23:30:00+00:00,193.8178268197514
889799564,232345740,2023-03-14 23:30:00+00:00,296.0405438300865
889799564,232006548,2023-03-14 23:30:00+00:00,273.36319104278044
218719092,232345740,2023-03-21 23:30:00+00:00,193.80969060867602
565761000,564780000,2023-03-19 00:30:00+00:00,167.78228302429002
232006548,232345740,2023-03-16 02:30:00+00:00,435.7084484945018
232006548,889799564,2023-03-16 02:30:00+00:00,184.48050826247822
232006548,232345740,2023-03-17 13:30:00+00:00,203.73336919757918
232006548,875832716,2023-03-17 13:30:00+00:00,199.47452445902195
563014650,564780000,2023-03-05 12:30:00+00:00,417.9273027263775
563014650,564780000,2023-03-18 04:30:00+00:00,394.0837811648258
564780000,563014650,2023-03-22 01:30:00+00:00,223.4155197259342
565761000,563014650,2023-03-13 10:30:00+00:00,453.02574629908344
563014650,564780000,2023-03-23 14:30:00+00:00,223.6989822740771
875832716,232006548,2023-03-17 05:30:00+00:00,297.40435064215995
232006548,875832716,2023-03-17 12:30:00+00:00,58.79090287289898
232006548,232345740,2023-03-17 12:30:00+00:00,29.004361132513264
352002300,563078430,2023-03-13 19:30:00+00:00,177.2094527062394
875832716,232345740,2023-03-16 21:30:00+00:00,261.5214143520623
564780000,352002300,2023-03-13 09:30:00+00:00,64.17515330580667
352002300,564780000,2023-03-13 04:33:21+00:00,49.5353621114494
232006548,875832716,2023-03-17 03:30:00+00:00,300.4921035280271
875832716,232345740,2023-03-17 10:30:00+00:00,418.41305508195876
875832716,232006548,2023-03-17 10:30:00+00:00,290.0519758552361
875832716,232345740,2023-03-17 14:30:00+00:00,23.36182262261984
875832716,232006548,2023-03-17 14:30:00+00:00,298.61078878670475
232006548,875832716,2023-03-16 08:30:00+00:00,407.1999084312819
232006548,875832716,2023-03-15 07:30:00+00:00,5.373045805727532
232006548,218719092,2023-03-15 07:30:00+00:00,8.784126264896612
232006548,889799564,2023-03-15 07:30:00+00:00,10.759422994409984
232006548,232345740,2023-03-15 07:30:00+00:00,7.685723969811852
232345740,218719092,2023-03-22 02:30:00+00:00,411.22841347982575
232006548,875832716,2023-03-16 16:30:00+00:00,468.2276205387655
232006548,232345740,2023-03-16 16:30:00+00:00,377.0991736584319
565761000,564780000,2023-03-18 20:30:00+00:00,210.15957648031323
564780000,563014650,2023-03-23 02:30:00+00:00,246.14862115982197
563014650,564780000,2023-03-09 14:30:00+00:00,268.4091373205059
232006548,889799564,2023-03-16 00:30:00+00:00,122.48158703890165
218719092,875832716,2023-03-22 14:30:00+00:00,340.5882863857013
218719092,232006548,2023-03-22 14:30:00+00:00,342.54042169241205
563014650,564780000,2023-03-17 23:30:00+00:00,365.30073399106504
232006548,232345740,2023-03-18 05:30:00+00:00,417.66690048607325
564654000,352002300,2023-03-12 10:20:16+00:00,181.03500927932103
563078430,352002300,2023-03-13 13:30:00+00:00,212.7523114804804
232345740,232006548,2023-03-16 02:30:00+00:00,435.7084484945018
565761000,564780000,2023-03-18 21:30:00+00:00,211.60329817491504
232345740,232006548,2023-03-16 16:30:00+00:00,377.0991736584319
563078430,352002300,2023-03-13 17:30:00+00:00,248.2918230688925
563078430,563014650,2023-03-17 04:53:40+00:00,412.2250969250857
564780000,563014650,2023-03-23 17:30:00+00:00,153.2650974618305
889799564,875832716,2023-03-15 06:30:00+00:00,16.47289778844233
889799564,218719092,2023-03-15 06:30:00+00:00,6.347271378244838
889799564,232345740,2023-03-15 06:30:00+00:00,5.8589821113240275
889799564,232006548,2023-03-15 06:30:00+00:00,10.51036367679059
564780000,565761000,2023-03-18 23:30:00+00:00,195.0299957350854
232006548,875832716,2023-03-17 10:30:00+00:00,290.0519758552361
352656000,538008064,2023-03-14 10:30:00+00:00,25.498409551656188
232006548,875832716,2023-03-22 14:30:00+00:00,2.958629777734275
232006548,218719092,2023-03-22 14:30:00+00:00,342.54042169241205
232345740,232006548,2023-03-18 05:30:00+00:00,417.66690048607325
563014650,564780000,2023-03-18 02:30:00+00:00,414.4265381377413
564780000,565761000,2023-03-18 20:30:00+00:00,210.15957648031323
564780000,563014650,2023-03-23 15:30:00+00:00,142.4914748214687
564780000,563014650,2023-03-05 15:30:00+00:00,405.67828623405063
563014650,564780000,2023-03-22 06:30:00+00:00,209.94975408695896
218719092,232345740,2023-03-21 19:30:00+00:00,188.44955584536925
563014650,564780000,2023-03-23 04:30:00+00:00,241.4154174805425
564780000,563014650,2023-03-17 03:30:00+00:00,187.5345161783012
232006548,875832716,2023-03-17 06:30:00+00:00,295.89129335725625
563014650,564780000,2023-03-09 01:30:00+00:00,238.2331515974408
565761000,563014650,2023-03-19 12:30:00+00:00,499.512525113216
564780000,563014650,2023-03-22 00:30:00+00:00,217.59710553324737
563014650,564780000,2023-03-17 19:30:00+00:00,341.38054683204257
232006548,232345740,2023-03-17 15:30:00+00:00,189.05335303628348
232006548,875832716,2023-03-17 15:30:00+00:00,236.10692325361495
563014650,564780000,2023-03-09 05:30:00+00:00,237.00441030368813
218719092,875832716,2023-03-15 01:30:00+00:00,7.981440796226086
218719092,232006548,2023-03-15 01:30:00+00:00,1.8023223374265467
218719092,232345740,2023-03-15 01:30:00+00:00,0.6492395140807292
218719092,889799564,2023-03-15 01:30:00+00:00,14.444664004402481
889799564,875832716,2023-03-15 00:30:00+00:00,88.73884699202553
889799564,232345740,2023-03-15 00:30:00+00:00,75.25653444049185
889799564,232006548,2023-03-15 00:30:00+00:00,80.81410744692514
563078430,352002300,2023-03-13 03:30:00+00:00,128.38147863738925
875832716,232345740,2023-03-21 22:30:00+00:00,463.6637397785475
875832716,218719092,2023-03-21 22:30:00+00:00,451.105526058529
232345740,232006548,2023-03-18 08:30:00+00:00,230.82935233750771
889799564,875832716,2023-03-14 20:30:00+00:00,83.98463406072189
889799564,232006548,2023-03-14 20:30:00+00:00,203.40980311356356
564780000,563014650,2023-03-05 16:30:00+00:00,401.68459796004737
232006548,232345740,2023-03-21 17:30:00+00:00,90.93448656581377
564780000,563014650,2023-03-05 13:30:00+00:00,413.8009533407971
875832716,232006548,2023-03-22 12:30:00+00:00,28.404864802686735
875832716,218719092,2023-03-22 12:30:00+00:00,337.90157714122677
218719092,875832716,2023-03-15 03:30:00+00:00,12.997928275254786
218719092,232006548,2023-03-15 03:30:00+00:00,2.9605841062697094
218719092,232345740,2023-03-15 03:30:00+00:00,0.8984278674751226
218719092,889799564,2023-03-15 03:30:00+00:00,11.199848812903257
232345740,875832716,2023-03-22 13:30:00+00:00,492.09786890126895
232345740,232006548,2023-03-22 13:30:00+00:00,477.79681588548266
564780000,563014650,2023-03-05 08:30:00+00:00,425.7307704420966
564780000,563014650,2023-03-05 19:30:00+00:00,389.99069291526337
565761000,352002300,2023-03-12 16:30:00+00:00,85.28745253357721
564780000,563014650,2023-03-23 04:30:00+00:00,241.4154174805425
875832716,232345740,2023-03-21 14:30:00+00:00,192.74489397545
875832716,232006548,2023-03-21 14:30:00+00:00,396.13777421906747
563014650,564780000,2023-03-18 06:30:00+00:00,376.62676612521176
875832716,232006548,2023-03-16 08:30:00+00:00,407.1999084312819
564780000,563014650,2023-03-21 21:30:00+00:00,201.89471319655541
218719092,232006548,2023-03-15 02:30:00+00:00,1.9017387748719539
218719092,232345740,2023-03-15 02:30:00+00:00,0.7692288631775734
218719092,889799564,2023-03-15 02:30:00+00:00,12.821773637539897
218719092,875832716,2023-03-15 02:30:00+00:00,12.731337292790819
352002300,563078430,2023-03-13 22:30:00+00:00,96.29234888983585
563014650,564780000,2023-03-22 02:30:00+00:00,229.48997387844332
218719092,232345740,2023-03-22 16:30:00+00:00,232.11699298420834
565761000,563014650,2023-03-08 20:59:40+00:00,376.532556377486
232006548,232345740,2023-03-15 23:30:00+00:00,137.02690619157744
232006548,889799564,2023-03-15 23:30:00+00:00,247.18787434633
564780000,563014650,2023-03-09 08:30:00+00:00,236.09440455025972
232345740,232006548,2023-03-15 23:30:00+00:00,137.02690619157744
232345740,889799564,2023-03-15 23:30:00+00:00,115.61169363818931
563014650,564780000,2023-03-05 09:30:00+00:00,426.1298885064575
564780000,563014650,2023-03-18 04:30:00+00:00,394.0837811648258
232006548,875832716,2023-03-17 04:30:00+00:00,298.9380594228475
564780000,563014650,2023-03-05 17:30:00+00:00,397.7378229183382
232345740,232006548,2023-03-18 07:30:00+00:00,276.84302003676765
232006548,875832716,2023-03-15 08:30:00+00:00,4.199603990120441
232006548,232345740,2023-03-15 08:30:00+00:00,9.09300959236753
232006548,889799564,2023-03-15 08:30:00+00:00,11.530576369485235
232006548,218719092,2023-03-15 08:30:00+00:00,10.305839708110648
352656000,538008064,2023-03-14 11:30:20+00:00,37.68942327693343
564780000,563014650,2023-03-23 13:30:00+00:00,317.27860806722924
232345740,875832716,2023-03-16 03:30:00+00:00,212.80039979218049
875832716,889799564,2023-03-14 20:30:00+00:00,83.98463406072189
875832716,232006548,2023-03-14 20:30:00+00:00,142.5995895281466
564780000,563014650,2023-03-09 10:30:00+00:00,235.49329802792644
563078430,352002300,2023-03-13 18:30:00+00:00,204.8857496708866
352002300,563078430,2023-03-13 00:30:00+00:00,110.51099932751163
352002300,563014650,2023-03-13 00:30:00+00:00,40.11458266598429
218719092,875832716,2023-03-15 09:30:00+00:00,14.683365131836911
218719092,232345740,2023-03-15 09:30:00+00:00,1.7465275348638154
218719092,889799564,2023-03-15 09:30:00+00:00,1.655792430322459
218719092,232006548,2023-03-15 09:30:00+00:00,11.833849362365077
563014650,564780000,2023-03-09 08:30:00+00:00,236.09440455025972
232006548,889799564,2023-03-14 21:30:00+00:00,344.04648249285225
232006548,875832716,2023-03-14 21:30:00+00:00,247.37663036419755
232006548,232345740,2023-03-14 21:30:00+00:00,337.335357289304
232345740,232006548,2023-03-17 23:30:00+00:00,491.2771728257163
352656000,538008064,2023-03-14 04:30:00+00:00,79.95025444956896
875832716,232345740,2023-03-17 11:30:00+00:00,74.99009649758817
875832716,232006548,2023-03-17 11:30:00+00:00,288.6469893515708
875832716,232006548,2023-03-15 08:30:00+00:00,4.199603990120441
875832716,232345740,2023-03-15 08:30:00+00:00,13.252906140808928
875832716,889799564,2023-03-15 08:30:00+00:00,15.730113143798159
875832716,218719092,2023-03-15 08:30:00+00:00,14.39342254822255
218719092,232345740,2023-03-21 17:30:00+00:00,413.623675541044
875832716,232345740,2023-03-16 05:30:00+00:00,143.18988937715494
232006548,875832716,2023-03-22 09:30:00+00:00,77.36483562148861
564780000,565761000,2023-03-18 21:30:00+00:00,211.60329817491504
232345740,232006548,2023-03-21 13:30:00+00:00,66.30277153386811
232345740,875832716,2023-03-21 13:30:00+00:00,370.31799477979087
563014650,564780000,2023-03-23 16:30:00+00:00,107.02089624718097
563014650,564780000,2023-03-23 03:30:00+00:00,243.77746892674415
563014650,564780000,2023-03-05 11:30:00+00:00,422.0953055540675
563014650,564780000,2023-03-22 23:30:00+00:00,253.31412205082364
875832716,232006548,2023-03-15 05:30:00+00:00,7.764948973757649
875832716,889799564,2023-03-15 05:30:00+00:00,17.134829935118578
875832716,232345740,2023-03-15 05:30:00+00:00,12.657682602243277
875832716,218719092,2023-03-15 05:30:00+00:00,13.544379810455021
232345740,875832716,2023-03-17 17:30:00+00:00,239.52498241264001
538008064,352656000,2023-03-14 03:30:00+00:00,46.12690999628831
563014650,564780000,2023-03-21 22:30:00+00:00,206.81390358844413
538008064,352656000,2023-03-14 16:30:00+00:00,52.18682957159188
564780000,563014650,2023-03-08 19:30:00+00:00,276.9150124659272
564780000,565761000,2023-03-08 19:30:00+00:00,250.22133603562474
232006548,232345740,2023-03-22 15:29:48+00:00,8.066981967829225
889799564,875832716,2023-03-15 03:30:00+00:00,18.938496177723678
889799564,232006548,2023-03-15 03:30:00+00:00,12.881182193822632
889799564,232345740,2023-03-15 03:30:00+00:00,10.902531821819125
889799564,218719092,2023-03-15 03:30:00+00:00,11.199848812903257
875832716,232345740,2023-03-17 02:30:00+00:00,165.26379514811012
232345740,875832716,2023-03-15 04:30:00+00:00,12.461240463106883
232345740,232006548,2023-03-15 04:30:00+00:00,3.6271273950808784
232345740,218719092,2023-03-15 04:30:00+00:00,1.0333879802430637
232345740,889799564,2023-03-15 04:30:00+00:00,9.1955268263339
232345740,232006548,2023-03-16 12:30:00+00:00,429.37747056198225
232345740,875832716,2023-03-16 12:30:00+00:00,293.65060503843813
232345740,889799564,2023-03-14 21:30:00+00:00,234.36975075796076
232345740,875832716,2023-03-14 21:30:00+00:00,278.6198293528488
232345740,232006548,2023-03-14 21:30:00+00:00,337.335357289304
232345740,232006548,2023-03-17 15:30:00+00:00,189.05335303628348
232345740,875832716,2023-03-17 15:30:00+00:00,48.75911034532792
232006548,875832716,2023-03-15 09:30:00+00:00,3.064315768277837
232006548,232345740,2023-03-15 09:30:00+00:00,10.509478831637107
232006548,889799564,2023-03-15 09:30:00+00:00,12.729287829311797
232006548,218719092,2023-03-15 09:30:00+00:00,11.833849362365077
564780000,565761000,2023-03-19 03:30:00+00:00,88.88964222476056
352002300,563078430,2023-03-13 16:30:00+00:00,284.6159588157036
564780000,563014650,2023-03-22 06:30:00+00:00,209.94975408695896
232006548,232345740,2023-03-17 22:30:00+00:00,420.81897553440723
565761000,563014650,2023-03-08 18:30:00+00:00,413.13538189635005
565761000,564780000,2023-03-08 18:30:00+00:00,259.1901418768029
352002300,563078430,2023-03-13 12:30:00+00:00,189.08046712861182
875832716,232006548,2023-03-17 06:30:00+00:00,295.89129335725625
232006548,875832716,2023-03-17 05:30:00+00:00,297.40435064215995
875832716,232006548,2023-03-22 22:30:00+00:00,496.9874270849148
875832716,232006548,2023-03-17 08:30:00+00:00,292.92840877331224
232006548,232345740,2023-03-18 06:30:00+00:00,342.09629141265145
889799564,232006548,2023-03-14 19:03:39+00:00,1.599078263718858
232345740,232006548,2023-03-15 05:30:00+00:00,4.930209671090863
232345740,889799564,2023-03-15 05:30:00+00:00,7.508564270243405
232345740,875832716,2023-03-15 05:30:00+00:00,12.657682602243277
232345740,218719092,2023-03-15 05:30:00+00:00,1.1721208517000696
875832716,232006548,2023-03-17 07:30:00+00:00,294.3992059358235
564780000,563014650,2023-03-23 19:30:00+00:00,332.0012403547374
564780000,563078430,2023-03-13 05:30:00+00:00,84.40592353958594
564780000,352002300,2023-03-13 05:30:00+00:00,47.66980905804112
232345740,875832716,2023-03-16 19:30:00+00:00,460.2814858628748
564780000,565761000,2023-03-18 18:30:00+00:00,207.29271077074966
565761000,564780000,2023-03-18 15:30:00+00:00,269.53089952607826
564780000,563014650,2023-03-17 19:30:00+00:00,341.38054683204257
564780000,563014650,2023-03-22 19:30:00+00:00,262.2699874450001
564780000,563014650,2023-03-17 21:30:00+00:00,337.51747866647196
875832716,232006548,2023-03-22 08:30:00+00:00,324.4008716107632
232006548,875832716,2023-03-22 13:30:00+00:00,14.411377161801445
232006548,218719092,2023-03-22 13:30:00+00:00,158.76067616417004
232006548,232345740,2023-03-22 13:30:00+00:00,477.79681588548266
564780000,565761000,2023-03-18 17:30:00+00:00,205.869853312929
352002300,563078430,2023-03-13 07:30:00+00:00,99.25659668600915
352002300,564780000,2023-03-13 07:30:00+00:00,50.657501772648104
218719092,232006548,2023-03-22 17:30:00+00:00,223.9566009742692
232006548,875832716,2023-03-17 08:30:00+00:00,292.92840877331224
232006548,889799564,2023-03-16 01:30:00+00:00,92.48002728184915
889799564,232006548,2023-03-15 23:30:00+00:00,247.18787434633
889799564,232345740,2023-03-15 23:30:00+00:00,115.61169363818931
232345740,875832716,2023-03-16 07:30:00+00:00,23.505539858439867
232345740,232006548,2023-03-16 07:30:00+00:00,496.855396493258
564780000,563014650,2023-03-09 11:30:00+00:00,235.19442678367028
563014650,564780000,2023-03-09 04:30:00+00:00,237.30995409332735
232345740,232006548,2023-03-22 15:30:00+00:00,8.06980513545773
232345740,232006548,2023-03-22 15:30:00+00:00,8.066981967829225
875832716,889799564,2023-03-16 12:30:00+00:00,326.6795240965213
875832716,232006548,2023-03-16 12:30:00+00:00,142.6800544638373
875832716,232345740,2023-03-16 12:30:00+00:00,293.65060503843813
875832716,232345740,2023-03-16 04:30:00+00:00,203.81269593396186
232345740,218719092,2023-03-21 19:30:00+00:00,188.44955584536925
232345740,875832716,2023-03-16 04:30:00+00:00,203.81269593396186
563014650,564780000,2023-03-22 19:30:00+00:00,262.2699874450001
563014650,564780000,2023-03-18 07:30:00+00:00,368.00368314838005
232345740,232006548,2023-03-16 09:30:00+00:00,259.62604588749514
352002300,563014650,2023-03-12 22:30:00+00:00,45.401950954019476
352002300,563078430,2023-03-13 08:30:00+00:00,106.85755139315329
352002300,564780000,2023-03-13 08:30:00+00:00,56.435843139987924
232345740,875832716,2023-03-17 02:30:00+00:00,165.26379514811012
875832716,232006548,2023-03-15 02:30:00+00:00,11.394250478246635
875832716,232345740,2023-03-15 02:30:00+00:00,12.071593005975474
875832716,889799564,2023-03-15 02:30:00+00:00,20.03708669119296
875832716,218719092,2023-03-15 02:30:00+00:00,12.731337292790819
352002300,564780000,2023-03-13 06:30:00+00:00,47.56032576913806
352002300,563078430,2023-03-13 06:30:00+00:00,93.55412247467177
875832716,218719092,2023-03-21 21:30:00+00:00,417.7371706721496
875832716,232345740,2023-03-21 21:30:00+00:00,357.7428812007148
875832716,889799564,2023-03-14 22:30:00+00:00,156.9636268509402
875832716,232006548,2023-03-14 22:30:00+00:00,194.67775714772714
875832716,232345740,2023-03-14 22:30:00+00:00,238.1625133781889
563014650,564780000,2023-03-21 21:30:00+00:00,201.89471319655541
564780000,352002300,2023-03-13 04:33:39+00:00,49.5353621114494
232006548,218719092,2023-03-22 21:30:00+00:00,88.47339124146434
352002300,564780000,2023-03-13 05:30:00+00:00,47.66980905804112
352002300,563078430,2023-03-13 05:30:00+00:00,90.11127470057909
563014650,564780000,2023-03-17 16:30:00+00:00,321.96749584038054
218719092,232006548,2023-03-22 12:30:00+00:00,311.32490321504895
218719092,875832716,2023-03-22 12:30:00+00:00,337.90157714122677
563078430,352002300,2023-03-13 20:30:00+00:00,140.1390700434214
352002300,563078430,2023-03-13 17:30:00+00:00,248.2918230688925
889799564,232345740,2023-03-16 13:30:00+00:00,473.44070677205656
889799564,875832716,2023-03-16 13:30:00+00:00,85.09023377315063
889799564,232006548,2023-03-16 13:30:00+00:00,112.96838012199433
565761000,564780000,2023-03-18 17:30:00+00:00,205.869853312929
889799564,232006548,2023-03-16 02:30:00+00:00,184.48050826247822
563014650,564780000,2023-03-05 07:30:00+00:00,426.03173106243173
352002300,563078430,2023-03-13 03:30:00+00:00,128.38147863738925
565761000,564780000,2023-03-18 19:30:00+00:00,208.72266679494888
232006548,232345740,2023-03-17 01:30:00+00:00,190.25654564399704
232006548,875832716,2023-03-17 01:30:00+00:00,93.02547934012621
232345740,875832716,2023-03-15 07:30:00+00:00,13.053560145630305
232345740,218719092,2023-03-15 07:30:00+00:00,1.456569908381603
232345740,889799564,2023-03-15 07:30:00+00:00,4.290118341604544
232345740,232006548,2023-03-15 07:30:00+00:00,7.685723969811852
875832716,232006548,2023-03-17 01:30:00+00:00,93.02547934012621
875832716,232345740,2023-03-17 01:30:00+00:00,97.36412849513601
218719092,232006548,2023-03-15 05:30:00+00:00,5.779494981526139
218719092,889799564,2023-03-15 05:30:00+00:00,7.9612562402878035
218719092,875832716,2023-03-15 05:30:00+00:00,13.544379810455021
218719092,232345740,2023-03-15 05:30:00+00:00,1.1721208517000696
563078430,352002300,2023-03-13 15:30:00+00:00,260.5589310019566
352002300,563078430,2023-03-13 10:30:00+00:00,142.58450676422876
232345740,232006548,2023-03-17 12:30:00+00:00,29.004361132513264
232345740,875832716,2023-03-17 12:30:00+00:00,29.91936412897621
563014650,564780000,2023-03-09 03:30:00+00:00,237.6165950639985
875832716,232006548,2023-03-17 04:30:00+00:00,298.9380594228475
563078430,352002300,2023-03-13 07:30:00+00:00,99.25659668600915
563078430,564780000,2023-03-13 07:30:00+00:00,82.45019881511769
232006548,875832716,2023-03-15 06:30:00+00:00,6.564211615099615
232006548,218719092,2023-03-15 06:30:00+00:00,7.272662335717954
232006548,232345740,2023-03-15 06:30:00+00:00,6.293785358189212
232006548,889799564,2023-03-15 06:30:00+00:00,10.51036367679059
352002300,563014650,2023-03-12 23:30:00+00:00,42.45099979273419
232006548,232345740,2023-03-15 17:30:00+00:00,444.6394663025933
232006548,875832716,2023-03-15 17:30:00+00:00,84.59700217106764
564780000,352002300,2023-03-13 07:30:00+00:00,50.657501772648104
564780000,563078430,2023-03-13 07:30:00+00:00,82.45019881511769
564780000,563014650,2023-03-06 07:17:19+00:00,249.40274299931139
564780000,563014650,2023-03-09 07:30:00+00:00,236.39663127276611
538008064,352656000,2023-03-14 06:30:00+00:00,72.57954819837116
565761000,563078430,2023-03-20 23:30:00+00:00,362.10292173961585
889799564,232006548,2023-03-16 00:30:00+00:00,122.48158703890165
875832716,232006548,2023-03-17 15:30:00+00:00,236.10692325361495
875832716,232345740,2023-03-17 15:30:00+00:00,48.75911034532792
563078430,352002300,2023-03-13 06:30:00+00:00,93.55412247467177
563078430,564780000,2023-03-13 06:30:00+00:00,82.52423604416823
565761000,564780000,2023-03-18 18:30:00+00:00,207.29271077074966
875832716,232345740,2023-03-15 19:30:00+00:00,234.08444344961904
232006548,875832716,2023-03-14 23:30:00+00:00,102.87864388129697
232006548,889799564,2023-03-14 23:30:00+00:00,273.36319104278044
232006548,232345740,2023-03-14 23:30:00+00:00,23.502319485998342
563014650,564780000,2023-03-23 19:30:00+00:00,332.0012403547374
